id;Nome;Idade;DataDeNascimento;Empresa;Departamento;Salário;;;
19812;Julian A. Ellis;30;23/11/1994;Altavista;Customer Service;5014,72;;;
92742;Malik J. Koch;63;17/9/1961;Finale;Payroll;7127,72;;;
15573;Nayda X. Hunter;18;15/5/2006;Borland;Payroll;2493,46;;;
80399;Brett U. Weeks;27;19/10/1997;Sibelius;Media Relations;3063,94;;;
87705;Lester Q. Alvarez;48;7/10/1976;Apple Systems;Human Resources;9957,82;;;
90458;Kameko I. Love;30;15/6/1994;Sibelius;Tech Support;7935,61;;;
85162;Ina U. Andrews;59;14/6/1965;Altavista;Media Relations;8711,54;;;
74221;Brandon D. Whitehead;30;23/3/1994;Borland;Accounting;3567,35;;;
38990;Allistair R. Garner;58;8/3/1966;Lycos;Public Relations;3388,03;;;
88079;Kristen T. Shannon;48;21/5/1976;Apple Systems;Tech Support;5923,68;;;
40469;Mohammad N. Holcomb;48;7/7/1976;Finale;Sales and Marketing;1720,44;;;
13404;Chase U. Welch;42;6/4/1982;Borland;Public Relations;6453,57;;;
34762;Zeph O. Serrano;50;2/3/1974;Yahoo;Media Relations;5851,9;;;
80395;Kaye C. Wong;46;12/4/1978;Google;Public Relations;5559,85;;;
17995;Leonard S. Sheppard;34;21/11/1990;Lavasoft;Finances;8061,38;;;
21683;Shay G. Hartman;26;8/10/1998;Google;Customer Service;9880,05;;;
66546;Timon J. Phillips;21;13/5/2003;Finale;Accounting;3924,02;;;
72487;Yoshi J. Sharpe;64;16/3/1960;Adobe;Customer Service;4078,36;;;
33863;Gwendolyn H. Stewart;50;3/5/1974;Lycos;Public Relations;3753,29;;;
94813;Lareina J. Owen;58;20/8/1966;Chami;Quality Assurance;8226;;;
69274;Colt K. Boyle;58;19/3/1966;Finale;Public Relations;7150,4;;;
91464;Ferdinand N. Rowe;56;15/1/1968;Lavasoft;Customer Service;9717,29;;;
42608;Luke R. Harrison;58;12/3/1966;Finale;Asset Management;3572,6;;;
50011;Vivien L. Cohen;53;25/8/1971;Google;Asset Management;7424,73;;;
94399;Mohammad Y. Juarez;42;24/11/1982;Altavista;Public Relations;6437,36;;;
39565;Charity W. Valentine;21;23/10/2003;Sibelius;Customer Relations;5266,37;;;
87296;Nita H. Hubbard;22;20/1/2002;Yahoo;Advertising;6513,56;;;
19613;Jaden K. Craft;55;7/8/1969;Lavasoft;Media Relations;9196,37;;;
92873;Giacomo Z. Roth;28;9/5/1996;Apple Systems;Legal Department;1853,78;;;
81332;Dahlia B. Singleton;18;27/7/2006;Borland;Sales and Marketing;2907,19;;;
78698;Merritt P. Paul;56;27/8/1968;Macromedia;Tech Support;5245,67;;;
9057;Chaney O. Hinton;21;3/6/2003;Yahoo;Customer Service;8309,31;;;
98145;Duncan P. Maldonado;57;3/4/1967;Google;Asset Management;1798,91;;;
133;Phoebe Y. Browning;38;21/11/1986;Lavasoft;Quality Assurance;5213,56;;;
29000;Sade F. Rasmussen;49;17/10/1975;Cakewalk;Payroll;4303,33;;;
70375;Briar H. Walters;54;6/4/1970;Microsoft;Tech Support;6469,37;;;
24012;Reuben U. Gamble;25;25/5/1999;Altavista;Accounting;1001,81;;;
69553;Randall S. Hampton;59;19/6/1965;Macromedia;Advertising;2241,03;;;
88955;Shoshana I. Dennis;40;26/7/1984;Lycos;Customer Relations;4841,76;;;
20904;Maxwell X. Pratt;23;10/5/2001;Microsoft;Asset Management;9162,06;;;
82720;Troy Q. Cabrera;63;22/8/1961;Macromedia;Sales and Marketing;9747,13;;;
80583;Carissa V. Nixon;38;13/6/1986;Sibelius;Customer Relations;9186,6;;;
16739;Glenna L. Cotton;30;19/9/1994;Google;Legal Department;9076,74;;;
28603;Kyra R. Estes;46;23/8/1978;Google;Media Relations;4846,66;;;
58879;Alea P. Holt;52;7/10/1972;Yahoo;Customer Relations;2816,99;;;
9444;Erin K. Marsh;61;21/12/1963;Apple Systems;Human Resources;9223,75;;;
13289;Maris K. Stephenson;65;25/2/1959;Microsoft;Quality Assurance;3144,1;;;
82286;Brittany O. Daniels;67;12/7/1957;Google;Customer Service;2190,76;;;
83145;Diana X. Myers;28;15/2/1996;Altavista;Public Relations;9051,74;;;
88757;Jillian M. Boyd;30;25/11/1994;Lycos;Payroll;9990,42;;;
13249;Zachery H. Miller;36;27/11/1988;Cakewalk;Media Relations;1265,74;;;
66186;Maia D. Gomez;51;2/4/1973;Borland;Payroll;1843,52;;;
21790;Uta Y. Rasmussen;46;23/7/1978;Finale;Media Relations;2667,38;;;
76987;Cassandra Z. Lawrence;55;16/13/1969;Apple Systems;Sales and Marketing;9615,96;;;
15170;Audra H. Cole;64;20/12/1960;Adobe;Sales and Marketing;8691,4;;;
36015;Sybill V. Bernard;63;25/7/1961;Microsoft;Asset Management;7740,65;;;
18236;Myles L. Tanner;62;24/2/1962;Altavista;Customer Service;6272,47;;;
7415;Hasad Y. Hicks;39;22/8/1985;Finale;Legal Department;2007,85;;;
7746;Chanda H. Webster;67;15/6/1957;Microsoft;Asset Management;2340,58;;;
27272;Aidan T. Delacruz;45;12/5/1979;Sibelius;Research and Development;8012;;;
52800;Patrick Y. Vance;21;11/2/2003;Altavista;Public Relations;3164,2;;;
22512;Aspen R. Cardenas;47;20/4/1977;Yahoo;Finances;6702,5;;;
97860;Dawn I. Ware;69;11/12/1955;Lycos;Sales and Marketing;6674,75;;;
50752;Vivien N. Goodman;65;14/6/1959;Lycos;Customer Relations;3536,17;;;
63051;Autumn X. Ross;66;17/2/1958;Altavista;Media Relations;3260,3;;;
83073;Mason Q. Murphy;41;15/10/1983;Lavasoft;Payroll;4906,82;;;
9055;Dolan M. Johns;24;9/2/2000;Adobe;Human Resources;8336,19;;;
6284;Hyatt Q. Jacobson;25;14/2/1999;Adobe;Finances;6829,43;;;
51954;Kirby U. Oneal;41;10/8/1983;Cakewalk;Advertising;4549,11;;;
59574;Karyn V. Bean;55;8/9/1969;Altavista;Payroll;7931,86;;;
86433;Gannon P. Middleton;39;7/9/1985;Macromedia;Finances;5902,96;;;
402;TaShya E. Silva;35;3/12/1989;Altavista;Public Relations;5005,93;;;
72678;Sopoline V. Carlson;68;16/6/1956;Borland;Research and Development;9156,22;;;
15010;Uriah Y. Barker;29;15/9/1995;Altavista;Tech Support;2304,83;;;
31065;Keelie F. Parsons;45;10/4/1979;Apple Systems;Media Relations;6463,58;;;
51817;Aurora C. Todd;50;28/1/1974;Cakewalk;Asset Management;7175,97;;;
72376;Alfreda E. Salas;27;15/4/1997;Chami;Research and Development;8575,34;;;
8032;Delilah E. Silva;37;24/7/1987;Lycos;Media Relations;6109,16;;;
70031;Daphne U. Whitaker;63;10/12/1961;Finale;Media Relations;7004,83;;;
54300;Bertha O. Harris;30;24/7/1994;Sibelius;Payroll;2318,09;;;
71024;Kameko I. Shannon;70;25/11/1954;Chami;Customer Relations;9359,16;;;
38399;Gary H. Fisher;51;19/9/1973;Microsoft;Human Resources;7039,3;;;
46831;Althea D. Fleming;69;26/10/1955;Finale;Customer Relations;4314,7;;;
23801;April H. Harris;66;17/5/1958;Apple Systems;Legal Department;7124,89;;;
28587;Whoopi N. Glenn;52;15/8/1972;Borland;Asset Management;6815,24;;;
42799;Darryl Q. Glover;21;21/7/2003;Yahoo;Advertising;2224,92;;;
33492;Avram G. Myers;61;16/11/1963;Apple Systems;Asset Management;8294,36;;;
22408;Amela W. Russo;27;27/8/1997;Lycos;Legal Department;5168,05;;;
38527;Sheila Z. Banks;20;16/11/2004;Yahoo;Tech Support;6522,58;;;
13447;Ifeoma Z. Cline;35;19/11/1989;Sibelius;Asset Management;2650,41;;;
79673;Bevis Y. Foster;35;7/8/1989;Finale;Advertising;9570,47;;;
77757;Hayfa P. Huff;56;10/3/1968;Lavasoft;Human Resources;8542,3;;;
62557;Jeanette M. Wong;62;9/10/1962;Apple Systems;Legal Department;7355,65;;;
1720;Logan A. Sellers;19;6/2/2005;Lycos;Legal Department;4711,44;;;
90014;Galena Q. Rodgers;63;18/3/1961;Altavista;Accounting;2072,92;;;
27171;Maia K. Padilla;44;6/12/1980;Sibelius;Asset Management;9159,9;;;
55424;Vivien E. Duran;66;26/3/1958;Apple Systems;Sales and Marketing;7604,88;;;
59648;Lionel J. Leon;29;8/6/1995;Adobe;Payroll;1999,88;;;
51914;Wallace W. Thornton;20;19/4/2004;Borland;Human Resources;2867,04;;;
71681;Adam D. Rose;21;25/12/2003;Macromedia;Finances;4094,12;;;
98265;Jessica V. Decker;34;16/4/1990;Apple Systems;Payroll;1080,41;;;
85692;Patricia R. Woodward;69;9/7/1955;Apple Systems;Sales and Marketing;5677;;;
34171;Leigh F. Graham;70;8/9/1954;Google;Sales and Marketing;7927,92;;;
27743;Sonia R. Mccoy;42;8/5/1982;Microsoft;Public Relations;9145,83;;;
98988;Orla K. Shields;31;19/3/1993;Microsoft;Accounting;9100,58;;;
68683;Macy B. Mays;23;9/12/2001;Sibelius;Research and Development;3766,93;;;
97769;Danielle R. Welch;46;11/7/1978;Finale;Customer Service;1049,38;;;
42601;Kiayada R. Rush;34;19/10/1990;Sibelius;Legal Department;5782,41;;;
61319;Hayden X. Adams;49;10/2/1975;Macromedia;Quality Assurance;7903,51;;;
24421;Lacota X. Ratliff;52;14/9/1972;Apple Systems;Media Relations;6349,46;;;
39139;Robin H. Carney;42;17/1/1982;Apple Systems;Public Relations;9406,39;;;
34764;Castor F. Perkins;69;1/4/1955;Finale;Tech Support;1253,89;;;
38901;Denise G. Chang;59;6/5/1965;Yahoo;Public Relations;4923,03;;;
79351;Reed Z. Horne;24;3/7/2000;Borland;Research and Development;7381,78;;;
10734;Andrew S. Cooke;64;6/3/1960;Adobe;Tech Support;9780,76;;;
90232;Nola O. Lawrence;26;16/2/1998;Yahoo;Human Resources;3157,17;;;
3464;Amena F. Acosta;22;6/2/2002;Macromedia;Asset Management;6050,05;;;
28170;Callie J. Downs;22;25/9/2002;Yahoo;Asset Management;6429,91;;;
44251;Hall S. Rodriquez;21;6/10/2003;Adobe;Sales and Marketing;9138,95;;;
67526;Jermaine T. Caldwell;39;3/2/1985;Macromedia;Sales and Marketing;4208,05;;;
72200;Adrian D. Booth;55;13/9/1969;Altavista;Payroll;2808,23;;;
6046;Kasper B. Henson;45;13/8/1979;Cakewalk;Quality Assurance;2857,39;;;
63016;Jena L. White;27;14/8/1997;Macromedia;Sales and Marketing;4901,69;;;
45022;Katell R. Conner;34;7/2/1990;Altavista;Customer Service;7549,89;;;
40435;Lacy F. Mcpherson;52;6/4/1972;Microsoft;Media Relations;6360,67;;;
50353;Winter T. Strong;52;13/12/1972;Borland;Legal Department;5662,63;;;
59722;Debra U. Mckay;53;12/13/1971;Yahoo;Media Relations;9259,17;;;
30677;Sandra R. Lyons;68;24/2/1956;Apple Systems;Media Relations;3033,36;;;
95772;Tad S. Hopper;55;26/12/1969;Cakewalk;Payroll;1011,82;;;
39080;John M. Blackburn;41;26/9/1983;Microsoft;Asset Management;8042,88;;;
98281;Quinn N. Velazquez;53;24/10/1971;Sibelius;Asset Management;4631,91;;;
76949;Lucian E. Alston;24;2/4/2000;Yahoo;Payroll;4798,09;;;
53317;Pamela O. Kent;20;7/3/2004;Apple Systems;Accounting;3009,42;;;
64944;Keely Y. Gonzalez;69;5/5/1955;Borland;Advertising;7296,57;;;
86382;Noble K. Hodge;18;7/1/2006;Borland;Quality Assurance;5232,29;;;
25199;Adena G. Bates;36;8/13/1988;Lycos;Customer Service;9574,97;;;
91073;Wynne Z. Buckner;30;18/2/1994;Altavista;Advertising;6721,53;;;
45579;Tarik A. Wall;38;19/4/1986;Altavista;Finances;3590,11;;;
83516;Macey R. Schneider;47;28/8/1977;Borland;Asset Management;2084,24;;;
5366;Rebecca L. Horton;35;19/2/1989;Lavasoft;Media Relations;6571,83;;;
10736;Macey X. Kirby;30;5/9/1994;Lycos;Payroll;9447,29;;;
40306;Yardley X. Whitehead;31;27/8/1993;Macromedia;Legal Department;8540,2;;;
40112;Dai Y. Sykes;33;24/2/1991;Chami;Advertising;8417,49;;;
66432;Fritz A. Todd;29;12/6/1995;Chami;Research and Development;8185,72;;;
85782;Tashya A. Vinson;18;28/2/2006;Sibelius;Sales and Marketing;3587,08;;;
16114;Quintessa P. Ramirez;39;23/11/1985;Borland;Public Relations;8146,48;;;
44967;Erasmus W. Barber;50;12/2/1974;Apple Systems;Quality Assurance;1296,09;;;
28137;Kylynn C. Howell;70;13/3/1954;Lavasoft;Payroll;3405,35;;;
89776;Illiana O. Lowe;19;9/6/2005;Macromedia;Legal Department;4509,95;;;
41272;Graiden Z. Cherry;23;29/6/2001;Google;Advertising;7308,84;;;
62272;Thane H. Key;23;15/5/2001;Adobe;Payroll;1851,33;;;
4391;Fiona N. Booth;31;17/9/1993;Borland;Legal Department;1388,4;;;
88733;Gary S. Kemp;49;18/1/1975;Chami;Accounting;7434,41;;;
55211;Hedwig N. Zimmerman;63;10/7/1961;Apple Systems;Finances;1163,63;;;
32783;Sonia A. Holder;42;1/11/1982;Lavasoft;Payroll;8699,27;;;
84036;Wayne U. Bradley;39;22/9/1985;Finale;Payroll;6624,82;;;
88765;Chanda V. Wheeler;42;9/2/1982;Cakewalk;Public Relations;9357,65;;;
94889;Guy E. Burton;41;13/11/1983;Lycos;Human Resources;9905,88;;;
27064;Plato C. Cameron;20;24/5/2004;Google;Customer Service;4234,14;;;
37216;Salvador J. Quinn;35;3/9/1989;Chami;Public Relations;4190,1;;;
10832;Aladdin T. Le;40;27/6/1984;Lavasoft;Tech Support;1429,01;;;
80457;Wing I. Levine;25;28/7/1999;Yahoo;Finances;9915,96;;;
20076;Camilla U. Maxwell;68;27/10/1956;Lavasoft;Customer Relations;3728,53;;;
30813;Perry C. Rocha;28;25/3/1996;Google;Advertising;5371,88;;;
73754;Cara K. Hinton;66;4/12/1958;Borland;Research and Development;3306,24;;;
60165;Eve S. Oconnor;31;9/5/1993;Cakewalk;Media Relations;9843,2;;;
56485;Aretha F. Copeland;25;15/12/1999;Google;Public Relations;9454,66;;;
83565;Ann A. Brock;20;1/9/2004;Adobe;Media Relations;3428,13;;;
10027;Nigel F. Fletcher;29;20/12/1995;Apple Systems;Accounting;1335,54;;;
90563;Heather C. Raymond;24;20/11/2000;Sibelius;Advertising;6504,16;;;
89727;Duncan D. Nieves;38;14/9/1986;Adobe;Asset Management;2439,75;;;
49752;Diana A. Kelly;48;28/1/1976;Borland;Finances;2760,53;;;
75197;Arthur T. Lamb;46;21/4/1978;Yahoo;Accounting;3589,07;;;
11099;Alec V. Chen;67;12/7/1957;Finale;Public Relations;1846,23;;;
53157;Dexter S. Avila;68;4/11/1956;Apple Systems;Sales and Marketing;8565,65;;;
7799;Alexandra X. Larson;60;12/9/1964;Borland;Sales and Marketing;9187,35;;;
97326;Harding U. Frederick;57;17/7/1967;Sibelius;Public Relations;1148,2;;;
98247;Edward M. House;58;23/1/1966;Chami;Legal Department;4729,84;;;
98324;Geraldine W. Hardin;70;25/7/1954;Lavasoft;Media Relations;3420,27;;;
66330;Stacey S. Stephenson;32;9/12/1992;Lavasoft;Research and Development;4667,26;;;
7922;Edan F. Walter;59;5/4/1965;Microsoft;Advertising;2923,44;;;
37227;Mercedes C. Carr;66;17/2/1958;Altavista;Advertising;7304;;;
2299;Doris S. Bishop;42;3/6/1982;Finale;Public Relations;6222,96;;;
49022;Grace N. Pena;34;4/11/1990;Apple Systems;Quality Assurance;5906,97;;;
91146;Illiana Q. Bruce;45;18/5/1979;Finale;Payroll;9394,75;;;
27434;Dahlia O. Montgomery;21;20/10/2003;Lavasoft;Research and Development;7933,29;;;
85159;Thaddeus U. Vinson;31;13/12/1993;Cakewalk;Accounting;4402,35;;;
55533;Macy Y. Fowler;21;20/11/2003;Apple Systems;Sales and Marketing;4086,19;;;
22319;Tanisha M. Blanchard;35;3/8/1989;Macromedia;Advertising;7930,02;;;
24304;Daniel Q. Bradley;68;3/12/1956;Yahoo;Customer Relations;5811,45;;;
53069;Alana V. Reid;49;22/3/1975;Yahoo;Finances;8442,89;;;
71392;Marah K. Love;47;18/9/1977;Altavista;Advertising;5430,75;;;
48521;Desirae R. Hooper;33;14/11/1991;Yahoo;Finances;1320,56;;;
45899;Bryar S. Gonzales;20;19/11/2004;Apple Systems;Legal Department;5461,79;;;
55659;Ashely H. Harris;32;8/9/1992;Finale;Advertising;2885,2;;;
90667;Randall L. Hicks;50;14/13/1974;Adobe;Customer Service;8407,11;;;
98195;Rana B. Hopkins;47;20/7/1977;Cakewalk;Research and Development;1545,92;;;
20259;Barry L. Gillespie;27;24/1/1997;Chami;Accounting;7986,44;;;
66885;Dustin R. Blackwell;61;28/8/1963;Lycos;Legal Department;9148,8;;;
763;Alexis Q. Hanson;37;25/11/1987;Chami;Quality Assurance;9875,41;;;
69811;Signe P. Chambers;38;23/3/1986;Apple Systems;Human Resources;9197,37;;;
3066;Vladimir P. Madden;21;21/8/2003;Cakewalk;Media Relations;1868,44;;;
53495;Nero N. Acevedo;43;26/3/1981;Lavasoft;Advertising;7318,8;;;
70689;Jin N. Stephenson;36;25/12/1988;Chami;Advertising;4569,44;;;
96530;Reed B. Castaneda;46;23/12/1978;Google;Finances;5985,18;;;
68769;Hilary H. Bauer;63;7/4/1961;Cakewalk;Customer Relations;8872,98;;;
11630;Lee P. Shields;42;3/9/1982;Google;Accounting;9287,4;;;
37144;Dante L. Clemons;39;25/12/1985;Chami;Public Relations;4998,02;;;
58342;Noah K. Pratt;58;25/10/1966;Sibelius;Quality Assurance;8658,16;;;
51546;India J. Stevens;30;5/4/1994;Cakewalk;Finances;2265,95;;;
55066;Oren Y. Forbes;49;27/2/1975;Microsoft;Media Relations;9872,06;;;
50542;Connor W. Duncan;55;5/8/1969;Lavasoft;Media Relations;5892,72;;;
59453;Axel U. Perkins;43;2/2/1981;Borland;Public Relations;3082,42;;;
80744;Aurora L. Vargas;59;19/6/1965;Yahoo;Public Relations;1065,17;;;
77359;Ora Q. Hammond;46;24/7/1978;Sibelius;Media Relations;8336,72;;;
49229;Beatrice O. Cherry;67;5/6/1957;Cakewalk;Advertising;1724,2;;;
65351;Vincent U. Cortez;64;6/9/1960;Borland;Asset Management;2662,34;;;
52200;Wesley L. Hanson;55;24/3/1969;Macromedia;Research and Development;8580,21;;;
22375;Perry I. Washington;20;20/6/2004;Borland;Asset Management;1707,59;;;
30523;Norman Q. Levy;28;26/5/1996;Microsoft;Payroll;3514,58;;;
30728;Claire P. Larson;33;13/3/1991;Lycos;Finances;9615,97;;;
81124;Shelly T. Clarke;23;17/9/2001;Cakewalk;Customer Service;7114,63;;;
5040;Troy Z. Garcia;58;6/9/1966;Cakewalk;Payroll;3835,91;;;
74068;Colton J. Joyner;53;9/5/1971;Apple Systems;Sales and Marketing;4979,52;;;
84501;Levi B. Carrillo;65;2/4/1959;Google;Asset Management;6777,8;;;
38691;Elvis E. Jones;59;14/6/1965;Lavasoft;Public Relations;5028,47;;;
8717;Josiah Q. Dodson;56;11/12/1968;Altavista;Research and Development;5905,41;;;
6409;Mason C. Hensley;33;1/13/1991;Chami;Customer Relations;8641,83;;;
27711;Uma I. Savage;25;29/9/1999;Lycos;Customer Service;3638,29;;;
62797;Armand K. Prince;67;19/10/1957;Chami;Legal Department;4706,87;;;
95723;Carla M. Holden;29;15/6/1995;Finale;Legal Department;3339,57;;;
5356;Plato F. Webb;24;16/6/2000;Cakewalk;Human Resources;8701,66;;;
62054;Calista O. Webster;19;21/4/2005;Finale;Legal Department;9483,88;;;
36891;Yen O. Wilcox;41;8/10/1983;Adobe;Tech Support;2609,99;;;
32758;Damian F. Norman;32;10/9/1992;Lavasoft;Sales and Marketing;5262,84;;;
60582;Kane Z. Mcpherson;67;11/7/1957;Microsoft;Media Relations;3231,09;;;
27813;Lars P. Allison;30;23/12/1994;Microsoft;Payroll;3884,06;;;
96881;Nell P. Cunningham;54;9/1/1970;Apple Systems;Customer Relations;3944,25;;;
21312;Mufutau G. Shannon;52;27/12/1972;Apple Systems;Research and Development;4322,31;;;
52350;Virginia L. Lynn;45;25/8/1979;Borland;Payroll;8144,76;;;
21553;Gretchen S. Higgins;46;17/7/1978;Altavista;Legal Department;3464,91;;;
88653;Ursula Y. Ayala;52;27/9/1972;Microsoft;Customer Service;2414,18;;;
52602;MacKensie Z. Cantrell;59;2/4/1965;Borland;Asset Management;3459,02;;;
97393;Aquila G. Atkinson;36;21/10/1988;Finale;Customer Service;6976,36;;;
18414;Dieter U. Richards;61;20/10/1963;Adobe;Quality Assurance;6356,03;;;
15313;Skyler B. Willis;19;22/7/2005;Apple Systems;Payroll;5505,53;;;
639;Lavinia S. Joseph;63;22/4/1961;Yahoo;Legal Department;6933,96;;;
6598;Len P. Dillon;36;15/10/1988;Google;Accounting;5954,54;;;
16000;Wing B. Hinton;45;19/2/1979;Altavista;Accounting;9088,46;;;
23035;Cameran Z. Bryan;65;14/8/1959;Chami;Tech Support;7796,38;;;
58345;Kenneth H. Lamb;67;4/3/1957;Google;Media Relations;7012,94;;;
94641;Quinlan O. Buchanan;27;29/12/1997;Google;Finances;6094,31;;;
88811;Lana G. Russell;70;14/1/1954;Lycos;Advertising;3841,25;;;
26862;Eagan Q. Sparks;38;29/10/1986;Apple Systems;Customer Relations;1723,43;;;
49096;Roary V. Trevino;26;25/7/1998;Yahoo;Sales and Marketing;8154,76;;;
5490;Cruz U. Luna;53;6/8/1971;Finale;Payroll;6912,71;;;
62343;Yolanda W. Solis;19;8/5/2005;Finale;Accounting;2850,33;;;
76571;Deborah E. Stone;47;19/2/1977;Borland;Customer Relations;3611,59;;;
17224;Jasmine T. Alford;52;29/13/1972;Apple Systems;Tech Support;7106,18;;;
58419;Callum O. Levy;55;12/13/1969;Sibelius;Quality Assurance;9919,61;;;
11373;Devin U. Ramsey;37;22/10/1987;Google;Sales and Marketing;7235,87;;;
74644;Nita Q. Potter;44;24/11/1980;Sibelius;Sales and Marketing;7995,77;;;
67401;Ciara L. Puckett;41;28/3/1983;Lavasoft;Asset Management;5895,94;;;
54517;Zeph F. Blankenship;67;5/7/1957;Macromedia;Advertising;1624,93;;;
25031;Athena Z. Calderon;45;14/5/1979;Sibelius;Legal Department;4944,69;;;
85518;Iola F. Allen;54;2/9/1970;Sibelius;Finances;7428,24;;;
89840;Lunea W. Stout;56;9/4/1968;Apple Systems;Asset Management;3732,57;;;
3390;Lilah N. Dawson;26;21/6/1998;Borland;Customer Service;9182,35;;;
40481;Rhona L. Vargas;42;27/7/1982;Yahoo;Finances;9642,6;;;
32756;Lysandra R. Moss;69;12/11/1955;Altavista;Public Relations;9785,06;;;
64321;Quon U. Charles;52;3/12/1972;Chami;Quality Assurance;8798,4;;;
30901;Debra O. Carroll;66;27/7/1958;Lycos;Customer Service;1227,1;;;
56326;Margaret M. Lindsay;21;10/4/2003;Sibelius;Customer Service;3306,02;;;
86009;Nolan C. Cohen;48;27/7/1976;Cakewalk;Accounting;8978,12;;;
35710;Kelsey C. Navarro;47;23/8/1977;Lavasoft;Advertising;7694,07;;;
16454;Cleo V. Mccormick;26;22/6/1998;Altavista;Customer Service;1420,58;;;
68087;Tanya C. Morales;28;10/7/1996;Altavista;Customer Relations;5460,93;;;
32690;Demetria V. Ball;41;9/12/1983;Yahoo;Human Resources;5429,96;;;
91416;Shannon R. Tyson;49;17/2/1975;Google;Payroll;9523,39;;;
87015;Hayes Z. Garrett;44;15/1/1980;Sibelius;Research and Development;9906,97;;;
69972;Francesca V. Terry;30;25/3/1994;Finale;Human Resources;8526,58;;;
20084;Hannah T. Mejia;43;22/2/1981;Microsoft;Public Relations;4640,69;;;
21223;Maia K. Mayer;61;16/6/1963;Cakewalk;Public Relations;6981,34;;;
96027;Shafira F. Bowen;63;28/4/1961;Lycos;Tech Support;8764,42;;;
66367;Echo V. Benton;60;28/8/1964;Yahoo;Customer Relations;6560,73;;;
56239;Emily F. Austin;34;4/10/1990;Finale;Tech Support;5544,71;;;
69325;Hunter R. Mejia;68;29/11/1956;Cakewalk;Customer Relations;4191,38;;;
99104;Kevin I. Patton;59;23/11/1965;Macromedia;Asset Management;6389,03;;;
47369;Brenna A. Mosley;62;27/9/1962;Cakewalk;Payroll;3960,62;;;
29519;Hamish X. Bailey;62;10/8/1962;Apple Systems;Finances;9332,37;;;
91020;Xavier Z. Riggs;61;25/5/1963;Altavista;Sales and Marketing;2573,2;;;
64014;Anne E. Harvey;64;21/10/1960;Yahoo;Advertising;3300,08;;;
64183;Charissa Z. Mckinney;40;8/9/1984;Microsoft;Payroll;1177,45;;;
88308;Chanda H. Clements;40;18/5/1984;Cakewalk;Payroll;3134,78;;;
75261;Honorato T. Hubbard;68;16/8/1956;Cakewalk;Accounting;8234,31;;;
76321;Stephanie P. Harvey;45;23/2/1979;Borland;Research and Development;8383,82;;;
9951;Lane W. Miranda;33;27/8/1991;Yahoo;Accounting;1822,88;;;
97337;Keith I. Small;29;21/8/1995;Lavasoft;Sales and Marketing;6190,38;;;
50865;Gail S. Hardin;26;29/4/1998;Finale;Finances;7629,13;;;
34520;Cameron G. Downs;31;28/1/1993;Yahoo;Asset Management;8570,12;;;
90738;Alfonso O. Crawford;22;19/1/2002;Lycos;Research and Development;9006,2;;;
55405;Uriel P. Baird;48;20/5/1976;Macromedia;Research and Development;4674,41;;;
41571;Selma O. Mcgee;60;13/6/1964;Yahoo;Payroll;5128,5;;;
30110;Solomon H. Maldonado;50;1/9/1974;Lycos;Research and Development;1487,29;;;
75331;Shad Y. Sloan;59;17/4/1965;Adobe;Human Resources;5717,78;;;
